employee_id,employee_name,department,job_title,store_id,manager_id,joining_date,employment_status,city,salary
17932,John Dyer,Sales,Store Manager,7738,8316.0,2026-06-24,Active,East Paul,66438.06
6797,Jennifer Sharp,Loss Prevention,Stock Clerk,12358,316.0,2020-09-17,ACTIVE,Riosport,37094.6
21605,Robert Little,Customer Service,Cashier,11752,14713.0,2025-04-19,ACTIVE,Perkinsmouth,47540.29
7626,Kyle Smith,Management,Merchandiser,20538,1327.0,2020-10-03,Active,Barrettborough,45506.16
25221,Cathy Newman,Loss Prevention,Customer Service Rep,25526,16805.0,2025-01-07,Active,East Brittanyland,18121.07
6857,Timothy Dyer,Stockroom,Store Manager,999999,6173.0,24/03/2025,Active,South Jamesland,28030.72
17689,Emily Goodwin PhD,Management,Cashier,4389,4330.0,2025-09-25,Active,South Joshuashire,62661.53
27418,Anthony Joseph,Loss Prevention,Store Manager,14976,20159.0,14/09/2017,On Leave,Hesshaven,32143.36
9365,Anthony Martin,Management,Cashier,3994,1006.0,2015-09-15,Active,Paynechester,25472.36
25430,Kerry Anderson,Front End,Assistant Manager,27665,1934.0,2019-08-28,ACTIVE,Youngfort,84030.92
26327,Shannon King,Sales,Assistant Manager,7275,1243.0,2020-11-02,Active,Port Sarahhaven,30059.42
23916,Kimberly Smith,Customer Service,Merchandiser,16032,585.0,2018-05-12,Active,Mariaburgh,82153.24
7827,Calvin Brown,Customer Service,Customer Service Rep,2799,4294.0,2019-06-25,ACTIVE,North Brian,58047.17
1192,Jennifer Collier,Sales,Department Lead,1779,775.0,2015-07-04,Terminated,Harrisonview,21342.06
27247,Angela Young,Stockroom,Sales Executive,27755,18008.0,2017-12-24,Active,Paulview,34320.29
16219,Aaron Morrison,,Loss Prevention Officer,6149,6087.0,2018-07-16,Active,Navarrotown,18774.17
3057,Brenda Morrison,Front End,Customer Service Rep,5514,1737.0,2023-10-20,ACTIVE,Browntown,40812.33
11900,Wendy Lyons,Customer Service,Assistant Manager,1630,9493.0,2015-07-24,Active,Norrisberg,81712.02
9058,Candice Mclean,Stockroom,Customer Service Rep,18055,487.0,2018-09-04,Active,North Jessicamouth,
16541,Deborah Mathis,Customer Service,Loss Prevention Officer,27413,9648.0,2019-04-09,Active,East Pedroside,71647.91
15201,Austin Smith,,Cashier,5756,7213.0,2015-03-18,Active,South Oscarville,52188.03
17219,Mike Moreno,Customer Service,Customer Service Rep,15706,7827.0,2015-06-26,Active,Esparzaport,49337.32
17838,John Yates,Customer Service,Customer Service Rep,92,854.0,2023-04-18,Active,East Josephport,82963.02
19768,Bryan Romero,Sales,Stock Clerk,9755,7036.0,2016-09-15,Active,New Danielport,46420.68
17071,Michael Mckay,Front End,Loss Prevention Officer,3886,4887.0,2023-09-20,Active,Johnsonchester,74106.97
26365,Ann Murray,Stockroom,Sales Executive,17704,25950.0,2024-02-04,Active,Matthewburgh,-94943.96
9859,Brian Vance,Stockroom,Assistant Manager,25847,7058.0,2015-12-13,On Leave,Thomasland,29369.11
3245,Paul Raymond,Customer Service,Stock Clerk,2645,746.0,2017-11-20,Terminated,Stevenville,72956.06
16240,Marissa Wilkerson,Loss Prevention,Department Lead,1624,1169.0,2023-01-10,Active,North Amandatown,91331.55
5215,Johnny Delgado,Management,Cashier,7667,1292.0,2020-07-28,Active,Lake Bradley,78432.48
28552,Joshua Davis,Sales,Cashier,3171,8685.0,2022-01-10,ACTIVE,Garrettfurt,44773.79
23589,Steven Smith,Front End,Loss Prevention Officer,624,15849.0,2023-06-12,Active,East Justin,94548.52
3478,Kevin Sloan,Stockroom,Loss Prevention Officer,19921,2744.0,2024-10-03,active,New Jason,49049.74
7432,Kenneth Phelps,Loss Prevention,Loss Prevention Officer,23364,624.0,11/02/2021,Active,South Joseph,38112.23
3888,Tyler Walker,Customer Service,Merchandiser,3778,2908.0,2024-06-26,Terminated,Lake Larryfurt,64041.03
23263,Alyssa Garcia,Customer Service,Merchandiser,28997,21411.0,2021-10-28,active,West Justin,47365.26
7012,Tracey Morgan,Management,Stock Clerk,1852,1364.0,2017-09-09,Active,Toddchester,34468.54
12542,Benjamin Acosta,Front End,Sales Executive,3481,3062.0,21/11/2018,Active,Stephenfort,62069.62
22288,Benjamin Wu,Customer Service,Stock Clerk,16165,339.0,2026-02-26,Active,West Angelicatown,57357.64
1521,Olivia Ford,Front End,Cashier,7072,1093.0,2016-06-15,Active,North Jeremyfort,43796.5
3430,Sarah Crosby,Stockroom,Sales Executive,20761,2165.0,02/07/2025,Active,Stevenshaven,78284.85
17661,Mark Farmer,Front End,Customer Service Rep,21792,2527.0,26/02/2016,Active.,South Sarah,35613.38
21404,Allison Hamilton,Customer Service,Store Manager,24312,424.0,2019-12-02,Active,Smithmouth,48717.85
28080,Anthony White,Front End,Store Manager,1737,2797.0,2021-02-24,Active,South Robert,67931.88
27412,Jennifer Thompson,Front End,Cashier,3879,25077.0,2016-10-17,Terminated,North Dawnland,635226.75
10057,Krystal Schmidt,Front End,Customer Service Rep,3150,7558.0,2026-04-23,Active,Susanview,51514.55
5957,Stephanie Choi,Loss Prevention,Customer Service Rep,8152,3227.0,2023-05-28,Active,Lake Jacobhaven,89486.72
10822,Olivia Skinner,Sales,Assistant Manager,14783,8055.0,2025-04-04,Active,Gonzalezmouth,56792.9
16598,Kyle Bennett,Sales,Sales Executive,15403,11900.0,2015-03-18,Active,Collinsside,76144.46
4821,James Carpenter,Front End,Merchandiser,20403,2455.0,2025-09-07,Active,New Alexa,78075.57
19686,Eric Kennedy,Loss Prevention,Department Lead,12938,2575.0,2026-06-21,Active,North Hannah,79806.08
29652,Patricia Reynolds,Stockroom,Merchandiser,26557,15117.0,2021-04-25,Active,Hamptonport,76704.88
23458,Robert Thompson,Management,Stock Clerk,12629,19665.0,2017-07-25,Terminated,East Daniel,77662.37
1505,Derrick Smith,Front End,Stock Clerk,27398,918.0,2024-01-22,Terminated,New Jeffreymouth,19856.69
23874,Jerry Garza,Stockroom,Store Manager,6477,489.0,2025-07-08,active,Charlotteside,82205.92
15427,Charles Sandoval,Front End,Department Lead,24584,2717.0,2017-11-18,Active,West Tyler,86595.44
22873,Jill Gomez DDS,Front End,Merchandiser,11484,16011.0,07/02/2026,Active,Carrillofurt,38563.47
29729,Jake Lee,Customer Service,Stock Clerk,104,16611.0,2020-08-03,Active,Brianfurt,50147.66
13878,Tiffany Walker,Stockroom,Merchandiser,12023,2994.0,2023-12-29,Active,South Jeffery,42091.5
10105,Bruce Velazquez,Front End,Cashier,12488,5458.0,2019-12-06,Active,Jacobmouth,48122.92
5700,Andrew Alexander,Front End,Cashier,156,2443.0,01/02/2018,Active,Lake Anthony,60725.3
21880,Veronica Barrett,Stockroom,Sales Executive,11452,6150.0,2016-09-19,Terminated,West Austin,23256.04
9805,Anthony Chan,Sales,Store Manager,11475,8524.0,2025-07-05,Active,West Shelia,83795.56
26626,Patrick Steele,Front End,Department Lead,17987,12833.0,2020-07-20,Active,Jamesberg,60066.38
2003,Pamela Sharp,Management,Stock Clerk,2844,418.0,15/03/2016,Terminated,Port Bridget,
12354,Kimberly Haley,Front End,Store Manager,8430,10275.0,29/01/2022,Active,Bellville,46803.44
9872,Jennifer Armstrong,Management,Customer Service Rep,8914,6915.0,2015-12-15,Terminated.,North Jaredfort,73138.45
21792,Vanessa Orr,Loss Prevention,Customer Service Rep,1637,14303.0,2024-08-14,Active.,Matthewstad,81230.0
24816,Jonathan Walker,Management,Store Manager,28464,14109.0,08/08/2022,Active.,South Brandon,45798.71
21636,Tammy Kim,Management,Customer Service Rep,9994,14052.0,2023-06-26,Active,Royport,22298.54
6646,Derek Brown,Loss Prevention,Assistant Manager,17580,5653.0,2025-03-08,Active,Martinberg,51866.36
8841,Karen Berry,Customer Service,Store Manager,20964,1240.0,2022-08-03,Active,Port Allisonside,74531.88
24694,Nicole Jenkins,Sales,Assistant Manager,13053,19287.0,2019-10-31,Active,Harperland,56043.48
15805,Joseph Sullivan,Sales,Customer Service Rep,12522,8638.0,2019-10-02,Active,West Jamesborough,41050.5
18948,Joshua Carrillo,Sales,Department Lead,11766,8747.0,20/01/2015,Active,New Melaniechester,53548.33
29573,Stephanie Cohen,Loss Prevention,Store Manager,24639,8953.0,2023-10-02,Active,Guerrashire,82537.9
3859,David Santana,Management,Merchandiser,25679,2149.0,02/04/2022,Active,South Samantha,30765.25
7257,Chad Cannon,Sales,Sales Executive,21506,706.0,2015-02-04,active,South Eric,27794.16
16150,Robert Anderson,Management,Merchandiser,1513,10639.0,2018-09-13,ACTIVE,Petersonfurt,792238.7999999999
11576,William Turner,Customer Service,Customer Service Rep,22556,8439.0,2024-05-14,Active,East Connortown,69590.09
15915,Kelly Wall,Stockroom,Loss Prevention Officer,28948,8350.0,2023-12-20,Active,North David,24447.29
1491,Jay Scott,Sales,Customer Service Rep,4683,1182.0,2025-11-11,On Leave,East Ernest,85492.04
20119,Paula Knight,Loss Prevention,Customer Service Rep,27379,10270.0,2021-06-05,Active,East Annestad,70763.91
21034,Jerry Richardson,Loss Prevention,Loss Prevention Officer,15177,1507.0,2023-08-31,Active,Johnsontown,67067.42
2342,Nicholas Gomez,Sales,Customer Service Rep,7802,1107.0,2024-03-17,Active,West Katiemouth,43934.11
23376,Susan Rodriguez,Loss Prevention,Cashier,27770,769.0,2020-01-21,Active,East Davidfort,32000.0
11033,Edward Hatfield,Stockroom,Assistant Manager,8155,639.0,2017-08-21,Active,South Hannahburgh,62790.15
12413,Lisa Mitchell,Management,Merchandiser,8436,11193.0,,Active,West Ann,86755.53
12494,John Joseph,Customer Service,Cashier,10999,3814.0,2020-04-06,Active,Hoffmanborough,
10078,Jennifer Cox,Customer Service,Store Manager,3015,440.0,2022-08-11,On Leave,New Donna,56270.97
22128,  Perry White  ,Sales,Cashier,14685,16548.0,2026-04-07,Active,West Sharonside,46710.96
16694,Evan Perry,Management,Cashier,3219,7215.0,2026-07-25,Active,East Elizabeth,61680.69
23900,Alexander Robinson,Management,Sales Executive,7936,10825.0,2023-08-30,Active,Adamchester,94365.32
13672,Brooke Hall,Front End,Customer Service Rep,2647,12194.0,2023-05-21,Terminated,Barbaraland,67156.7
7099,Steven Ware,Sales,Department Lead,15505,467.0,2017-04-07,Active,Carrollberg,76001.64
10089,Reginald Mason,Stockroom,Store Manager,15627,5282.0,2022-12-24,Active,Hardyshire,74467.75
3815,Erin Sexton,Loss Prevention,Department Lead,2530,630.0,2015-11-03,Active,Lake Brandy,44165.09
27322,Kendra Gordon,Front End,Cashier,29584,1457.0,2025-01-13,Active,Hickshaven,36581.44
25153,Valerie Graves,Front End,Cashier,24399,5904.0,2017-05-18,Active,Cookland,70092.64
7356,Christie Bird,Front End,Customer Service Rep,8980,1251.0,2024-01-21,Active,Perkinsfurt,38484.38
17552,Kristin Moreno,Stockroom,Customer Service Rep,15838,13163.0,2026-01-10,Active,North Anthonyshire,37271.55
6217,Amanda Estes,Sales,Cashier,8374,527.0,2018-08-16,Active,South Johnville,33071.22
13850,Bradley Roberson,Stockroom,Customer Service Rep,28240,3208.0,2015-06-10,Active,Andremouth,35811.46
14318,Brett Benson,Front End,Cashier,12294,1674.0,2023-03-14,Active,New Steven,58844.98
5087,Kevin Mason,Customer Service,Merchandiser,23734,4555.0,2025-12-17,Active,East Amandaville,59682.89
16729,Melissa Schultz,Customer Service,Sales Executive,14619,3374.0,2023-01-27,Active,West Edward,56287.49
13281,Karen Lee,Management,Cashier,19550,3464.0,2015-05-03,Terminated,North Michael,81068.45
12816,Kimberly Love,Customer Service,Stock Clerk,9514,3782.0,07/01/2021,Terminated,South Ryan,53184.84
12251,Brenda Gordon,Stockroom,Assistant Manager,25176,4880.0,2019-11-04,Active,Lake Andrew,26446.85
4351,Aaron Hines,Management,Department Lead,198,3966.0,2017-12-24,Terminated,New Lauren,26161.85
9111,Joseph Rhodes,Loss Prevention,Cashier,5086,7255.0,2018-08-20,Active,Lake Elizabethstad,63892.17
23525,Carrie Blanchard,Customer Service,Assistant Manager,24699,5052.0,28/04/2021,Active,Henrystad,64580.25
6747,Jennifer Flores,Stockroom,Assistant Manager,5401,3665.0,2018-10-09,Terminated,South Jeffreybury,38877.89
21832,Sandra Bradshaw,Stockroom,Merchandiser,13454,14596.0,2016-05-06,Active,Clintonbury,93271.35
26619,Danny Williams,Loss Prevention,Sales Executive,7678,22616.0,2021-03-25,Active,Grahamside,61624.64
4636,Bill Cole,Front End,Stock Clerk,10357,1895.0,2020-08-03,Active,Brianmouth,74195.69
29544,Emily Miller,Customer Service,Cashier,24895,11468.0,2018-03-05,Active,West Jerrystad,56254.15
611,Julie Cooper,Customer Service,Merchandiser,7955,,2016-10-09,Active,Matthewview,20265.15
24801,Mario Watson,Customer Service,Sales Executive,15492,7050.0,17/12/2015,ACTIVE,Chenview,76525.18
25785,Lucas Woods,Stockroom,Stock Clerk,12072,2165.0,2018-11-09,Active,North Breannahaven,24132.79
27935,Robert Maxwell,Customer Service,Merchandiser,25961,23776.0,2021-03-12,Active,Jackstad,85100.8
13383,Jessica Alvarado,Loss Prevention,Sales Executive,18550,870.0,2021-02-02,Active,Shannonborough,22771.43
27192,Larry Lee,Front End,Stock Clerk,11766,6786.0,2016-08-03,Active,West Gregmouth,31785.67
27326,Jack Miller,Customer Service,Stock Clerk,23263,18891.0,2021-03-29,Active,East Thomasbury,29246.62
16378,Chase Young,Sales,Cashier,5375,6584.0,11/03/2025,Active,Helenshire,40020.53
22034,Sarah Solis,Customer Service,Merchandiser,22004,13703.0,2018-02-18,Active,New Patrickberg,
27171,Christina Soto,Management,Cashier,28399,8024.0,2024-01-13,Terminated,Walkershire,43087.04
25724,Crystal Wright,Customer Service,Assistant Manager,25550,2586.0,2020-11-25,Active,West Eric,37354.17
8439,Justin Mccarthy,Management,Loss Prevention Officer,2323,1318.0,17/09/2024,Active,East Omarside,18268.18
11227,  Angela Jones  ,Loss Prevention,Customer Service Rep,28488,1372.0,2016-08-17,On Leave,South Sarahton,78454.46
14256,Ms. Jessica Sanchez,Management,Loss Prevention Officer,15353,5682.0,05/06/2015,Active,Millerfort,35872.29
11768,Stephanie Rodriguez,Sales,Store Manager,29383,11745.0,2017-11-27,Active,South Amyfort,43614.57
27803,Victor Alvarado,Front End,Sales Executive,10375,16941.0,2023-03-15,TERMINATED,East Leslieburgh,47640.86
11761,Aaron Parker,Loss Prevention,Loss Prevention Officer,22726,4155.0,2017-04-29,TERMINATED,Vincentport,77173.04
20988,Michael Forbes,Loss Prevention,Sales Executive,999999,2644.0,2016-05-15,Active,Williamschester,78940.07
16558,Theresa Singleton,Front End,Department Lead,11996,3798.0,2017-02-09,Active,East Robert,71778.43
21841,  Gregory Murray  ,Customer Service,Assistant Manager,19742,19923.0,2021-08-03,Active,Perkinsside,25011.83
216,Tyler Hart,Sales,Assistant Manager,1719,,2016-06-20,Active,Yorkshire,
4965,John Reed,Management,Customer Service Rep,16790,3966.0,2022-06-27,Active,West Brian,50867.16
1382,Andrea Bryant,Sales,Loss Prevention Officer,20738,638.0,2023-10-19,Active,Port Susanmouth,89710.65
26728,Lisa Smith,Management,Merchandiser,16221,13846.0,2022-11-29,Active,Micheleside,54422.0
10898,Kim Pacheco,Stockroom,Sales Executive,13727,2883.0,2018-06-30,Active,South James,22518.5
3068,  Jenna Garcia  ,Customer Service,Customer Service Rep,15795,3024.0,2020-09-08,Active,Jenniferberg,36286.05
6676,Jeffery Greene,Front End,Stock Clerk,16427,4492.0,2017-04-17,Active,Hornberg,92155.62
22817,Scott Price,Front End,Assistant Manager,11871,17296.0,04/09/2025,active,Port Amber,56469.94
9423,John Burke,Loss Prevention,Stock Clerk,14031,8018.0,2018-11-17,active,Cartermouth,66570.76
12245,Donald Hudson,Front End,Merchandiser,20732,10670.0,2020-02-18,Active,Lake Debra,79752.85
3194,Katie Young,Loss Prevention,Stock Clerk,7647,2594.0,2017-12-01,Active,Lake Melindaville,65538.38
25742,Bradley Blake,Customer Service,Cashier,8566,24123.0,2015-08-25,Active,North Aaron,30053.54
27670,Chad Leon,Sales,Merchandiser,10968,19323.0,2022-04-21,Active,North Jamesborough,76144.54
23706,Brian Serrano,Stockroom,Stock Clerk,29143,12734.0,2018-04-20,Active,Lake Jameshaven,40558.45
11412,Richard Yoder,Sales,Assistant Manager,29710,368.0,2020-07-08,Active,West Vanessafurt,43072.62
7215,Mrs. Abigail Ayala,Front End,Sales Executive,405,5371.0,2021-11-11,Active,Sotoborough,54640.97
11735,Sara Guerrero,Stockroom,Store Manager,5836,5288.0,2015-12-16,Active,Josephside,90745.1
14642,Carla Spears,Loss Prevention,Department Lead,10643,3569.0,2018-02-26,Active,Port Dannystad,51403.15
22648,Marcia Maxwell,Front End,Department Lead,5858,21004.0,2024-03-02,Active,North Brandon,27344.35
9132,David Christensen,Loss Prevention,Stock Clerk,15263,6014.0,2018-02-14,Active,Lake Deanna,58851.32
12797,Patricia Richardson,Front End,Store Manager,29376,5527.0,2022-02-09,Active,Roseton,57254.72
18029,Maria Cruz,Loss Prevention,Stock Clerk,25698,13690.0,2017-03-18,Active,East Steven,41095.23
30121,Michele Hutchinson,Stockroom,Store Manager,17069,29816.0,05/05/2017,Active,East David,76285.45
3080,Ronald Diaz,Sales,Merchandiser,27881,1832.0,15/11/2022,Active,Martinton,63725.07
12383,Paul Wilson,Management,Assistant Manager,14950,8865.0,2015-06-23,Terminated,New Michelle,89933.13
9313,James Diaz,Front End,Merchandiser,22640,8138.0,2021-08-09,Active,Lake Richard,85020.63
2395,Lisa Thomas,Customer Service,Store Manager,25259,243.0,2021-12-30,Active,Cherylton,27882.22
28646,Elizabeth Barnett,Management,Loss Prevention Officer,23044,20940.0,2016-08-27,Active,North David,63865.29
23821,Aaron Medina,Stockroom,Sales Executive,1657,5595.0,2021-11-13,Active,West Brian,51596.86
3931,Amy Smith,Sales,Store Manager,18933,2044.0,2019-02-07,Active,Goodwinport,27513.88
19361,Stephanie Gonzales,Loss Prevention,Customer Service Rep,19241,12525.0,2026-05-25,Active.,Rogerburgh,41653.18
26405,James Sanchez,Sales,Loss Prevention Officer,28594,11761.0,2018-06-17,Active,New Alicia,80521.88
17043,Rachel Fernandez,Management,Sales Executive,26951,13463.0,2016-08-28,On Leave,South Matthewburgh,89182.63
9218,Laura Martinez,Front End,Stock Clerk,26178,3277.0,13/12/2021,Active,Cynthiaside,69254.98
8394,Xavier Barr,Stockroom,Customer Service Rep,25538,3544.0,2015-06-23,Active,North Margaret,27308.02
1572,Amy Mendoza,Management,Cashier,13196,599.0,2021-12-11,Active,New Meghanland,71505.49
3917,Jennifer Collier,Loss Prevention,Department Lead,5790,3542.0,2025-01-11,Active,East Teresa,
5655,Theresa Cardenas,Loss Prevention,Merchandiser,16175,3287.0,2021-09-23,Active,Port Gwendolynton,35028.54
17977,Jennifer Schmitt,Management,Store Manager,18199,3032.0,2023-05-12,Active,West Jennifer,21521.33
25631,Robin Rasmussen,Sales,Merchandiser,21708,18970.0,2019-08-26,ACTIVE,West Deborahstad,94715.44
15843,Brenda Williams,Management,Loss Prevention Officer,26075,2827.0,2021-10-19,Active,Kevinton,33564.87
1205,Tammy Livingston,Stockroom,Sales Executive,27813,851.0,2019-08-26,Active,West Justin,87938.13
7966,Leah Schaefer,Sales,Store Manager,15126,5729.0,2026-03-21,Terminated,Johnsonview,51061.1
3758,Kenneth Meyers,Front End,Loss Prevention Officer,7078,937.0,2023-08-04,Active,Nortonhaven,86400.12
4319,Christine Conrad,Customer Service,Stock Clerk,3209,2420.0,2025-05-29,Active,Henryville,19889.36
26418,Sonya Gray,Loss Prevention,Customer Service Rep,21928,23975.0,2025-03-10,Active,Lake Valerie,57360.29
1872,Jonathan Martinez,Stockroom,Sales Executive,29436,1747.0,20/12/2018,Active,East Michaelport,86307.07
3378,Kimberly Curtis,Loss Prevention,Merchandiser,1273,2531.0,2020-05-21,Active,West Courtney,53128.55
15945,Joshua Rivera,Sales,Merchandiser,23973,7043.0,2024-12-15,Active,East Brandymouth,26552.33
26128,Gregory Smith,Customer Service,Loss Prevention Officer,18189,5361.0,2023-05-14,Active,Port Jackie,54023.0
29599,Tyler Rodriguez,Front End,Assistant Manager,5939,24870.0,2016-04-24,Active,Charlesside,77676.41
693,Brandon Savage,Front End,Department Lead,23249,,2026-07-03,Terminated,Lake Ashley,77810.62
19819,David Lopez,Loss Prevention,Store Manager,16460,8158.0,2016-03-15,Active,Brittanyberg,77164.78
20417,Brittany Farmer,Front End,Stock Clerk,12751,5580.0,2015-02-04,Active,Lake Kathryn,80821.46
27413,Brian Richardson,Loss Prevention,Customer Service Rep,27044,9465.0,2022-08-14,Active,North Davidmouth,63267.26
28418,  Brooke Anderson  ,Sales,Department Lead,7173,18803.0,14/12/2023,Active,North Ashley,26471.66
13180,Amanda Orozco,Front End,Store Manager,27995,5911.0,2015-02-03,Active,New Peter,86436.93
21797,Brian Avila,Front End,Store Manager,16982,10113.0,2023-08-16,Active,Lake Veronicaville,62118.92
8053,Robert Boyer,Sales,Department Lead,4122,7129.0,2023-07-21,Active,Stephenschester,83703.7
5909,Sean Cross,Management,Cashier,14298,993.0,2022-10-28,Active,West Kiaraport,40425.45
29971,Tara Bryant,Loss Prevention,Store Manager,21618,13321.0,2020-11-11,Active.,Laurenton,32034.6
8338,Kimberly Pierce,Sales,Customer Service Rep,8721,1012.0,2021-01-25,Active,Millermouth,40090.02
17292,James Hopkins,Front End,Cashier,18815,8271.0,2021-03-29,active,Lebury,79649.51
5310,Joshua Walker,Sales,Assistant Manager,25699,3957.0,30/11/2019,Active,Jeremymouth,86435.41
28803,Theresa Shaffer,Sales,Store Manager,10474,19057.0,2025-04-24,active,Parkertown,83263.49
3496,Cynthia Henderson,Stockroom,Customer Service Rep,12873,2797.0,2020-06-20,On Leave,Brendamouth,41830.46
8330,Jon Rice,Customer Service,Assistant Manager,2233,8249.0,2018-12-26,Active,Longland,88000.41
12070,Bianca Livingston,Front End,Stock Clerk,4138,4815.0,2016-12-12,Active,Moralesstad,76808.82
27189,Courtney Greene,Management,Cashier,3670,12452.0,2025-10-26,Active,New Michaelchester,27408.85
13585,Audrey Weber,Customer Service,Merchandiser,26372,7236.0,14/01/2017,Active,Farmertown,72429.29
9724,Mary Gill,Loss Prevention,Store Manager,20895,4933.0,2018-07-24,Active,Juanburgh,58550.53
29955,Lindsay Cox,Customer Service,Store Manager,8489,11344.0,2017-07-20,Active,Manningfort,90714.78
14170,Caitlin Fletcher,Front End,Customer Service Rep,17860,12525.0,2017-12-09,Active,North Amyside,25361.03
14492,Denise Gutierrez,Management,Stock Clerk,18375,13562.0,21/03/2018,active,Connietown,
13803,Seth Hall,Loss Prevention,Loss Prevention Officer,27588,5807.0,2016-07-10,Terminated,South Staceystad,38428.67
29004,Sally Hernandez,Stockroom,Department Lead,23900,22407.0,2020-07-20,Active,South Micheleton,42079.74
21498,Nicole Aguilar,Management,Merchandiser,1251,255.0,2017-06-12,Active,North Rachel,30430.26
4645,Rachel James,Customer Service,Merchandiser,5688,4576.0,2025-09-23,Active,Nguyenport,68601.33
10260,Tonya Garcia,Stockroom,Stock Clerk,15605,954.0,12/01/2016,Active,Youngborough,19369.92
17575,Theresa Brock,Sales,Stock Clerk,11548,6826.0,29/04/2017,Active,West Jose,63969.25
29758,Karen Baxter,Customer Service,Store Manager,29440,3155.0,2024-05-28,On Leave,New Shellychester,81209.7
29350,Kristen Conner,Loss Prevention,Sales Executive,3070,3386.0,13/05/2020,Active,West Kiara,75643.57
29584,Jonathan Fernandez,Sales,Cashier,18243,4701.0,2021-03-15,Active,South Adamville,38614.7
24294,Susan Hutchinson,Front End,Stock Clerk,19959,2568.0,2023-11-11,Active,North Markchester,52259.39
15709,Brittany Davis,Loss Prevention,Customer Service Rep,19495,9944.0,2021-04-05,Active,Phillipston,35400.41
22846,Paul Massey,Stockroom,Store Manager,14341,12821.0,2015-04-06,ACTIVE,Lake Krista,31614.36
22678,Melissa Walker,Sales,Stock Clerk,21611,20391.0,2017-12-05,Active,North Patrickview,54813.58
27255,Chelsea Zuniga,Sales,Store Manager,3587,15228.0,2019-02-24,Terminated,Cookberg,91590.94
15782,Alicia Johnson MD,Stockroom,Cashier,14651,7267.0,2024-03-04,Active,Port Benjamin,60021.21
5443,Mrs. Michelle Chase,Management,Department Lead,26577,826.0,19/11/2022,Active,Lake Beckyfort,36641.0
14851,Kyle Hernandez,Customer Service,Customer Service Rep,7475,4025.0,2016-02-20,Active,Port Christopher,67232.89
15757,Christopher Woods,Front End,Loss Prevention Officer,17301,13671.0,2021-10-27,Active,North Charles,43390.76
17787,Alec Lewis,Loss Prevention,Assistant Manager,11741,6108.0,2019-04-11,Active,Keithhaven,87703.8
12578,  Peter Greene  ,Stockroom,Assistant Manager,16936,8207.0,2020-01-28,Active,Reeseport,43916.21
26299,John Diaz,Front End,Assistant Manager,19913,14957.0,2020-06-08,Active,Johnsonland,62564.49
29089,Michael Allen,Front End,Merchandiser,19249,17415.0,2026-08-07,Active.,Jamesview,53434.57
13874,Erica Martinez,Management,Department Lead,16813,5607.0,2016-03-15,Active,West Kylebury,89956.8
7724,Melanie Carpenter,Front End,Loss Prevention Officer,9306,1340.0,2017-01-01,On Leave.,Carlland,88875.69
23401,Tammy Johnson,Management,Stock Clerk,20907,15010.0,2026-04-12,On Leave,North Josephville,67504.86
10196,Matthew Kennedy,Stockroom,Merchandiser,1540,1032.0,08/01/2025,Active,Marietown,65900.62
9411,Robert Hayden,Front End,Stock Clerk,14785,1338.0,2018-05-27,Active,Kylestad,88262.3
24909,Susan Kelly,Customer Service,Merchandiser,3132,1618.0,2025-10-04,Active,Jessicaton,42621.55
9761,Jason Robinson,Sales,Sales Executive,28252,1692.0,2022-03-28,Terminated.,Arnoldbury,49463.92
10430,Anne White,Loss Prevention,Cashier,26627,8381.0,2016-01-11,Active,Chavezshire,69880.18
23764,Kelsey Swanson,Management,Customer Service Rep,21935,23421.0,04/07/2022,Terminated,West Paul,30281.81
4675,Ronald Bates,Stockroom,Merchandiser,9414,1267.0,2016-04-22,Active,Douglashaven,25887.63
17480,Keith Sheppard,Loss Prevention,Store Manager,20546,15857.0,2025-01-16,Active,Justinshire,69497.32
11190,Beth Avila,Front End,Merchandiser,18254,6292.0,2018-12-02,ON LEAVE,East Amy,49115.61
2174,Robert Wells,Sales,Department Lead,28679,518.0,2024-03-10,Active,Erinside,76839.76
12800,Nicholas Burnett,Stockroom,Sales Executive,28739,8381.0,2020-12-19,Active,North Cody,86693.43
5962,Karl Rios,Loss Prevention,Loss Prevention Officer,14505,3637.0,2016-11-08,Active,Sharpberg,88434.58
23116,Brandon Henry,Loss Prevention,Department Lead,8679,16081.0,2015-09-15,active,Port Thomas,73982.44
6499,Ashley Davis,Management,Customer Service Rep,29106,5416.0,2025-12-10,Active,West David,63872.04
12320,April Price,Customer Service,Stock Clerk,15656,506.0,2025-03-10,Active,Kelseymouth,31484.6
13810,Maria Daniels,Stockroom,Customer Service Rep,11934,4940.0,2026-05-17,Active,Lake Meagan,74528.8
7800,Michelle Lucas,Loss Prevention,Cashier,6253,7406.0,2021-01-19,Active,South Annefort,18629.44
9315,George Todd,Management,Store Manager,18281,5627.0,2025-11-26,Active,Charlesborough,62005.42
3454,Jessica Peterson,Stockroom,Department Lead,9933,1973.0,2025-06-04,Active,North Samanthabury,51264.53
6775,Jennifer Banks DVM,Stockroom,Merchandiser,17111,5411.0,2022-06-08,Active,Oscarton,37391.44
6843,Angela Elliott,Loss Prevention,Store Manager,11414,5352.0,20/11/2015,Active,North David,78231.27
23940,Corey Sanchez,Sales,Sales Executive,29937,15951.0,2020-09-26,Active,South Heather,88105.85
21931,Lynn Matthews,Management,Store Manager,4982,18050.0,2024-01-06,Active,Rogertown,34718.14
